Effective Timestamp,UBR L6 Name,Credit Amount,Debit Amount,Net Amount
2026-05-29 10:00:00,FIC Trading,8496634.19,3710719.33,4785914.859999999
2026-05-29 11:00:00,FIC Trading,2487764.3,2619077.02,-131312.7200000002
2026-05-29 12:00:00,FIC Trading,1200026.04,2001842.57,-801816.53
2026-05-29 13:00:00,FIC Trading,4437534.07,2294713.88,2142820.1900000004
2026-05-29 14:00:00,FIC Trading,10717484.75,7657801.3,3059683.45
2026-05-29 15:00:00,FIC Trading,12651497.05,12615832.79,35664.26000000164
2026-05-29 16:00:00,FIC Trading,8551147.3,7156334.03,1394813.2700000005
2026-05-29 17:00:00,FIC Trading,1886464.84,3284161.0,-1397696.16
2026-05-29 18:00:00,FIC Trading,3085822.13,3149020.44,-63198.310000000056
2026-05-29 19:00:00,FIC Trading,4444339.89,2950566.21,1493773.6799999997
2026-05-29 20:00:00,FIC Trading,6607101.23,5983956.17,623145.0600000005
2026-05-29 21:00:00,FIC Trading,9449096.02,5627067.38,3822028.6399999997
2026-05-29 22:00:00,FIC Trading,1917929.76,1977738.93,-59809.169999999925
2026-05-29 23:00:00,FIC Trading,2363963.05,2074259.77,289703.2799999998
2026-05-30 00:00:00,FIC Trading,30703.8,47504.14,-16800.34
2026-05-30 01:00:00,FIC Trading,26837.12,19221.84,7615.279999999999
2026-05-30 02:00:00,FIC Trading,47183.2,19360.64,27822.559999999998
2026-05-30 03:00:00,FIC Trading,48541.44,25529.15,23012.29
2026-05-30 04:00:00,FIC Trading,44876.67,63584.48,-18707.810000000005
2026-05-30 05:00:00,FIC Trading,33886.67,62145.08,-28258.410000000003
2026-05-30 06:00:00,FIC Trading,129407.9,196542.1,-67134.20000000001
2026-05-30 07:00:00,FIC Trading,249023.89,368037.6,-119013.70999999996
2026-05-30 08:00:00,FIC Trading,619161.13,780081.29,-160920.16000000003
2026-05-30 09:00:00,FIC Trading,1052943.05,721432.25,331510.80000000005
2026-05-30 10:00:00,FIC Trading,617635.88,953933.1,-336297.22
2026-05-30 11:00:00,FIC Trading,565161.86,374394.19,190767.66999999998
2026-05-30 12:00:00,FIC Trading,218002.95,252156.42,-34153.47
2026-05-30 13:00:00,FIC Trading,486364.99,949326.28,-462961.29000000004
2026-05-30 14:00:00,FIC Trading,714966.17,954684.87,-239718.69999999995
2026-05-30 15:00:00,FIC Trading,1738016.94,1974974.59,-236957.65000000014
2026-05-30 16:00:00,FIC Trading,791009.99,586558.29,204451.69999999995
2026-05-30 17:00:00,FIC Trading,958624.03,1668296.95,-709672.9199999999
2026-05-30 18:00:00,FIC Trading,840490.05,498790.77,341699.28
2026-05-30 19:00:00,FIC Trading,699802.03,1013068.76,-313266.73
2026-05-30 20:00:00,FIC Trading,985806.52,1273793.92,-287987.3999999999
2026-05-30 21:00:00,FIC Trading,665050.87,636112.78,28938.089999999967
2026-05-30 22:00:00,FIC Trading,508301.07,540811.87,-32510.79999999999
2026-05-30 23:00:00,FIC Trading,151129.8,214047.02,-62917.22
2026-05-31 00:00:00,FIC Trading,30328.35,28048.03,2280.3199999999997
2026-05-31 01:00:00,FIC Trading,35671.93,28164.55,7507.380000000001
2026-05-31 02:00:00,FIC Trading,20174.93,36575.97,-16401.04
2026-05-31 03:00:00,FIC Trading,34204.75,34598.36,-393.6100000000006
2026-05-31 04:00:00,FIC Trading,44871.41,59701.07,-14829.659999999996
2026-05-31 05:00:00,FIC Trading,46555.74,58182.4,-11626.660000000003
2026-05-31 06:00:00,FIC Trading,151462.7,108627.99,42834.71000000001
2026-05-31 07:00:00,FIC Trading,313324.6,453383.86,-140059.26
2026-05-31 08:00:00,FIC Trading,696905.52,410095.81,286809.71
2026-05-31 09:00:00,FIC Trading,736189.33,900101.87,-163912.54000000004
2026-05-31 10:00:00,FIC Trading,713994.77,933500.52,-219505.75
2026-05-31 11:00:00,FIC Trading,777989.25,592497.12,185492.13
2026-05-31 12:00:00,FIC Trading,293919.93,293566.48,353.45000000001164
2026-05-31 13:00:00,FIC Trading,428024.89,897684.27,-469659.38
2026-05-31 14:00:00,FIC Trading,684134.78,1352055.38,-667920.5999999999
2026-05-31 15:00:00,FIC Trading,690800.36,5998407.46,-5307607.1
2026-05-31 16:00:00,FIC Trading,746814.84,973684.63,-226869.79000000004
2026-05-31 17:00:00,FIC Trading,838414.66,751196.23,87218.43000000005
2026-05-31 18:00:00,FIC Trading,497966.97,485805.79,12161.179999999993
2026-05-31 19:00:00,FIC Trading,584944.34,1351778.67,-766834.33
2026-05-31 20:00:00,FIC Trading,6311170.42,638106.63,5673063.79
2026-05-31 21:00:00,FIC Trading,985333.3,845635.13,139698.17000000004
2026-05-31 22:00:00,FIC Trading,408147.71,525220.05,-117072.34000000003
2026-05-31 23:00:00,FIC Trading,129889.29,141406.42,-11517.13000000002
2026-06-01 00:00:00,FIC Trading,210058.32,198752.27,11306.050000000017
2026-06-01 01:00:00,FIC Trading,506427.1,233693.55,272733.55
2026-06-01 02:00:00,FIC Trading,358598.85,318892.35,39706.5
2026-06-01 03:00:00,FIC Trading,391525.29,201623.53,189901.75999999998
2026-06-01 04:00:00,FIC Trading,129065.53,168132.44,-39066.91
2026-06-01 05:00:00,FIC Trading,280497.66,453717.01,-173219.35000000003
2026-06-01 06:00:00,FIC Trading,577497.08,853590.14,-276093.06000000006
2026-06-01 07:00:00,FIC Trading,2883494.21,3478936.58,-595442.3700000001
2026-06-01 08:00:00,FIC Trading,7906606.75,51877538.52,-43970931.77
2026-06-01 09:00:00,FIC Trading,62650505.17,15961710.4,46688794.77
2026-06-01 10:00:00,FIC Trading,4042593.93,8312904.65,-4270310.720000001
2026-06-01 11:00:00,FIC Trading,2068162.07,2074883.39,-6721.319999999832
2026-06-01 12:00:00,FIC Trading,2210970.85,2151452.87,59517.97999999998
2026-06-01 13:00:00,FIC Trading,4506448.4,2955531.26,1550917.1400000006
2026-06-01 14:00:00,FIC Trading,6814159.07,5674729.02,1139430.0500000007
2026-06-01 15:00:00,FIC Trading,8432793.93,5040255.99,3392537.9399999995
2026-06-01 16:00:00,FIC Trading,6775835.16,6167683.24,608151.9199999999
2026-06-01 17:00:00,FIC Trading,4708378.45,5253245.2,-544866.75
2026-06-01 18:00:00,FIC Trading,4952764.52,3702797.03,1249967.4899999998
2026-06-01 19:00:00,FIC Trading,6799163.03,3588774.35,3210388.68
2026-06-01 20:00:00,FIC Trading,6558067.55,3679833.41,2878234.1399999997
2026-06-01 21:00:00,FIC Trading,5144144.56,10569383.86,-5425239.3
2026-06-01 22:00:00,FIC Trading,2715243.18,3033090.02,-317846.83999999985
2026-06-01 23:00:00,FIC Trading,820741.58,788427.43,32314.149999999907
2026-06-02 00:00:00,FIC Trading,177285.47,282100.43,-104814.95999999999
2026-06-02 01:00:00,FIC Trading,283073.33,516385.84,-233312.51
2026-06-02 02:00:00,FIC Trading,182332.54,298215.36,-115882.81999999998
2026-06-02 03:00:00,FIC Trading,311347.02,90547.57,220799.45
2026-06-02 04:00:00,FIC Trading,234062.15,618425.38,-384363.23
2026-06-02 05:00:00,FIC Trading,393983.7,158782.09,235201.61000000002
2026-06-02 06:00:00,FIC Trading,904439.26,690622.39,213816.87
2026-06-02 07:00:00,FIC Trading,26067440.17,1644251.16,24423189.01
2026-06-02 08:00:00,FIC Trading,4618353.64,4319256.88,299096.7599999998
2026-06-02 09:00:00,FIC Trading,8373136.09,8221682.62,151453.46999999974
2026-06-02 10:00:00,FIC Trading,7102961.86,2725660.12,4377301.74
2026-06-02 11:00:00,FIC Trading,1514447.44,2590230.44,-1075783.0
2026-06-02 12:00:00,FIC Trading,3227876.92,2726774.54,501102.3799999999
2026-06-02 13:00:00,FIC Trading,7741281.99,2674240.34,5067041.65
2026-06-02 14:00:00,FIC Trading,9036032.86,4089272.98,4946759.879999999
2026-06-02 15:00:00,FIC Trading,10684131.35,7870135.08,2813996.2699999996
2026-06-02 16:00:00,FIC Trading,8181579.72,6055962.79,2125616.9299999997
2026-06-02 17:00:00,FIC Trading,3826528.92,3524555.52,301973.3999999999
2026-06-02 18:00:00,FIC Trading,3709139.81,2499960.57,1209179.2400000002
2026-06-02 19:00:00,FIC Trading,7642946.81,6323698.75,1319248.0599999996
2026-06-02 20:00:00,FIC Trading,4626566.7,7723491.1,-3096924.3999999994
2026-06-02 21:00:00,FIC Trading,3610244.38,3475850.07,134394.31000000006
2026-06-02 22:00:00,FIC Trading,2436032.55,1956655.95,479376.59999999986
2026-06-02 23:00:00,FIC Trading,1356974.18,1103493.99,253480.18999999994
2026-06-03 00:00:00,FIC Trading,172818.77,171211.36,1607.4100000000035
2026-06-03 01:00:00,FIC Trading,216247.95,255486.81,-39238.859999999986
2026-06-03 02:00:00,FIC Trading,225427.78,401204.14,-175776.36000000002
2026-06-03 03:00:00,FIC Trading,164330.07,235194.1,-70864.03
2026-06-03 04:00:00,FIC Trading,101457.28,159829.67,-58372.390000000014
2026-06-03 05:00:00,FIC Trading,206473.44,347931.36,-141457.91999999998
2026-06-03 06:00:00,FIC Trading,792894.25,697510.96,95383.29000000004
2026-06-03 07:00:00,FIC Trading,2825849.34,2319662.27,506187.06999999983
2026-06-03 08:00:00,FIC Trading,6486955.7,6609097.53,-122141.83000000007
2026-06-03 09:00:00,FIC Trading,8982372.33,9479149.41,-496777.0800000001
2026-06-03 10:00:00,FIC Trading,4406200.92,26539506.83,-22133305.909999996
2026-06-03 11:00:00,FIC Trading,12651745.35,2617172.9,10034572.45
2026-06-03 12:00:00,FIC Trading,8609687.71,3757632.48,4852055.23
2026-06-03 13:00:00,FIC Trading,3252328.54,5468439.92,-2216111.38
2026-06-03 14:00:00,FIC Trading,8909755.95,8905847.74,3908.2099999990314
2026-06-03 15:00:00,FIC Trading,9209007.4,8651684.95,557322.4500000011
2026-06-03 16:00:00,FIC Trading,10434910.25,4794420.09,5640490.16
2026-06-03 17:00:00,FIC Trading,3640867.83,6440906.26,-2800038.4299999997
2026-06-03 18:00:00,FIC Trading,5601287.91,3985644.53,1615643.3800000004
2026-06-03 19:00:00,FIC Trading,11115917.46,4308459.97,6807457.490000001
2026-06-03 20:00:00,FIC Trading,6627654.52,5759352.7,868301.8199999994
2026-06-03 21:00:00,FIC Trading,6232538.56,3598983.81,2633554.7499999995
2026-06-03 22:00:00,FIC Trading,2021320.53,3919016.81,-1897696.28
2026-06-03 23:00:00,FIC Trading,1474750.06,1336123.19,138626.8700000001
2026-06-04 00:00:00,FIC Trading,347405.08,255752.53,91652.55000000002
2026-06-04 01:00:00,FIC Trading,196814.7,236432.83,-39618.129999999976
2026-06-04 02:00:00,FIC Trading,2296269.21,189127.24,2107141.9699999997
2026-06-04 03:00:00,FIC Trading,258319.38,113957.28,144362.1
2026-06-04 04:00:00,FIC Trading,273234.8,149060.17,124174.62999999998
2026-06-04 05:00:00,FIC Trading,392940.46,233888.18,159052.28000000003
2026-06-04 06:00:00,FIC Trading,7763351.56,543027.06,7220324.5
2026-06-04 07:00:00,FIC Trading,2270529.4,2705408.14,-434878.7400000002
2026-06-04 08:00:00,FIC Trading,7303984.53,7434318.52,-130333.98999999929
2026-06-04 09:00:00,FIC Trading,10708773.08,7115516.13,3593256.95
2026-06-04 10:00:00,FIC Trading,4518965.12,9213684.26,-4694719.14
2026-06-04 11:00:00,FIC Trading,2604876.59,2032605.76,572270.8299999998
2026-06-04 12:00:00,FIC Trading,958092.87,1740394.1,-782301.2300000001
2026-06-04 13:00:00,FIC Trading,4296252.18,18054855.45,-13758603.27
2026-06-04 14:00:00,FIC Trading,9951870.11,9749657.78,202212.33000000007
2026-06-04 15:00:00,FIC Trading,7364329.39,8575355.85,-1211026.46
2026-06-04 16:00:00,FIC Trading,6976325.87,7143565.44,-167239.5700000003
2026-06-04 17:00:00,FIC Trading,3967321.84,2432425.55,1534896.29
2026-06-04 18:00:00,FIC Trading,3370280.21,2765520.15,604760.06
2026-06-04 19:00:00,FIC Trading,5915059.01,7738229.97,-1823170.96
2026-06-04 20:00:00,FIC Trading,4942919.7,3033006.76,1909912.9400000004
2026-06-04 21:00:00,FIC Trading,4819544.68,8075726.69,-3256182.0100000007
2026-06-04 22:00:00,FIC Trading,2039782.33,3224114.1,-1184331.77
2026-06-04 23:00:00,FIC Trading,1325441.41,809836.29,515605.1199999999
2026-06-05 00:00:00,FIC Trading,254437.3,179364.81,75072.48999999999
2026-06-05 01:00:00,FIC Trading,201217.82,466017.63,-264799.81
2026-06-05 02:00:00,FIC Trading,237060.14,393328.89,-156268.75
2026-06-05 03:00:00,FIC Trading,216757.11,230337.31,-13580.200000000012
2026-06-05 04:00:00,FIC Trading,355640.34,256205.93,99434.41000000003
2026-06-05 05:00:00,FIC Trading,253432.34,241919.62,11512.720000000001
2026-06-05 06:00:00,FIC Trading,903833.63,778113.01,125720.62
2026-06-05 07:00:00,FIC Trading,1862344.56,1931139.56,-68795.0
2026-06-05 08:00:00,FIC Trading,7255427.0,5444435.35,1810991.6500000004
2026-06-05 09:00:00,FIC Trading,10432966.5,14025074.72,-3592108.2200000007
2026-06-05 10:00:00,FIC Trading,8019116.6,5441767.71,2577348.8899999997
2026-06-05 11:00:00,FIC Trading,4361739.32,1852479.74,2509259.58
2026-06-05 12:00:00,FIC Trading,1971091.92,1131245.64,839846.28
2026-06-05 13:00:00,FIC Trading,5401977.47,3755760.08,1646217.3899999997
2026-06-05 14:00:00,FIC Trading,11451632.72,5097007.82,6354624.9
2026-06-05 15:00:00,FIC Trading,5441109.51,9008270.61,-3567161.0999999996
2026-06-05 16:00:00,FIC Trading,5390760.09,3867610.25,1523149.8399999999
2026-06-05 17:00:00,FIC Trading,2538731.45,5527145.88,-2988414.4299999997
2026-06-05 18:00:00,FIC Trading,5588774.38,2614671.27,2974103.11
2026-06-05 19:00:00,FIC Trading,3216375.9,47149963.7,-43933587.800000004
2026-06-05 20:00:00,FIC Trading,3488585.17,5570685.53,-2082100.3600000003
2026-06-05 21:00:00,FIC Trading,3564197.59,9209647.41,-5645449.82
2026-06-05 22:00:00,FIC Trading,1523524.99,2874264.61,-1350739.6199999999
2026-06-05 23:00:00,FIC Trading,1186282.0,2078454.28,-892172.28
2026-06-06 00:00:00,FIC Trading,97204.73,43806.35,53398.38
2026-06-06 01:00:00,FIC Trading,19425.8,59288.25,-39862.45
2026-06-06 02:00:00,FIC Trading,34589.86,33463.48,1126.3799999999974
2026-06-06 03:00:00,FIC Trading,35335.94,40656.35,-5320.409999999996
2026-06-06 04:00:00,FIC Trading,18578.64,56164.21,-37585.57
2026-06-06 05:00:00,FIC Trading,34554.43,62451.17,-27896.739999999998
2026-06-06 06:00:00,FIC Trading,105756.16,134078.45,-28322.290000000008
2026-06-06 07:00:00,FIC Trading,315578.01,326958.96,-11380.950000000012
2026-06-06 08:00:00,FIC Trading,729298.03,794050.95,-64752.919999999925
2026-06-06 09:00:00,FIC Trading,1644677.22,1662451.29,-17774.070000000065
2026-06-06 10:00:00,FIC Trading,1744419.36,1351909.21,392510.15000000014
2026-06-06 11:00:00,FIC Trading,350372.13,325859.45,24512.679999999993
2026-06-06 12:00:00,FIC Trading,168041.11,211002.34,-42961.23000000001
2026-06-06 13:00:00,FIC Trading,483966.14,392677.21,91288.93
2026-06-06 14:00:00,FIC Trading,1041385.39,1334080.38,-292694.9899999999
2026-06-06 15:00:00,FIC Trading,1186412.26,895293.01,291119.25
2026-06-06 16:00:00,FIC Trading,1236693.95,1361387.09,-124693.14000000013
2026-06-06 17:00:00,FIC Trading,1394042.82,788167.74,605875.0800000001
2026-06-06 18:00:00,FIC Trading,317476.11,469678.88,-152202.77000000002
2026-06-06 19:00:00,FIC Trading,684986.37,11526735.4,-10841749.030000001
2026-06-06 20:00:00,FIC Trading,1673171.96,563839.1,1109332.8599999999
2026-06-06 21:00:00,FIC Trading,653894.31,1353280.78,-699386.47
2026-06-06 22:00:00,FIC Trading,553573.18,453965.4,99607.78000000003
2026-06-06 23:00:00,FIC Trading,201747.98,76373.16,125374.82
2026-06-07 00:00:00,FIC Trading,396843.14,62845.34,333997.80000000005
2026-06-07 01:00:00,FIC Trading,68571.04,50592.0,17979.039999999994
2026-06-07 02:00:00,FIC Trading,39440.44,30989.86,8450.580000000002
2026-06-07 03:00:00,FIC Trading,19065.32,25702.21,-6636.889999999999
2026-06-07 04:00:00,FIC Trading,27974.52,21169.92,6804.600000000002
2026-06-07 05:00:00,FIC Trading,95340.02,105959.31,-10619.289999999994
2026-06-07 06:00:00,FIC Trading,66174.18,80591.54,-14417.36
2026-06-07 07:00:00,FIC Trading,425462.3,235651.93,189810.37
2026-06-07 08:00:00,FIC Trading,339448.88,921950.1,-582501.22
2026-06-07 09:00:00,FIC Trading,678320.21,629297.47,49022.73999999999
2026-06-07 10:00:00,FIC Trading,1122500.88,598641.08,523859.79999999993
2026-06-07 11:00:00,FIC Trading,395929.68,568048.79,-172119.11000000004
2026-06-07 12:00:00,FIC Trading,233951.21,322034.47,-88083.25999999998
2026-06-07 13:00:00,FIC Trading,395082.43,470692.62,-75610.19
2026-06-07 14:00:00,FIC Trading,483724.12,6864607.45,-6380883.33
2026-06-07 15:00:00,FIC Trading,1540756.3,1061674.46,479081.8400000001
2026-06-07 16:00:00,FIC Trading,904473.91,1000643.88,-96169.96999999997
2026-06-07 17:00:00,FIC Trading,377338.35,498740.21,-121401.86000000004
2026-06-07 18:00:00,FIC Trading,584385.61,2601581.95,-2017196.3400000003
2026-06-07 19:00:00,FIC Trading,1002561.62,638733.7,363827.92000000004
2026-06-07 20:00:00,FIC Trading,909450.51,729608.61,179841.90000000002
2026-06-07 21:00:00,FIC Trading,817506.72,1090966.82,-273460.1000000001
2026-06-07 22:00:00,FIC Trading,425564.11,531632.27,-106068.16000000003
2026-06-07 23:00:00,FIC Trading,126320.95,113865.45,12455.5
2026-06-08 00:00:00,FIC Trading,238486.33,158000.96,80485.37
2026-06-08 01:00:00,FIC Trading,302671.25,227145.84,75525.41
2026-06-08 02:00:00,FIC Trading,336117.76,510303.05,-174185.28999999998
2026-06-08 03:00:00,FIC Trading,308828.63,167612.08,141216.55000000002
2026-06-08 04:00:00,FIC Trading,188156.17,231006.51,-42850.34
2026-06-08 05:00:00,FIC Trading,369490.71,312880.44,56610.27000000002
2026-06-08 06:00:00,FIC Trading,851749.8,714564.04,137185.76
2026-06-08 07:00:00,FIC Trading,15941362.33,2082570.84,13858791.49
2026-06-08 08:00:00,FIC Trading,4637877.57,8384309.97,-3746432.3999999994
2026-06-08 09:00:00,FIC Trading,9205547.34,8725868.58,479678.7599999998
2026-06-08 10:00:00,FIC Trading,8883262.76,7565517.37,1317745.3899999997
2026-06-08 11:00:00,FIC Trading,1382550.29,3285818.49,-1903268.2000000002
2026-06-08 12:00:00,FIC Trading,3158993.13,2495356.21,663636.9199999999
2026-06-08 13:00:00,FIC Trading,5264254.95,6254752.1,-990497.1499999994
2026-06-08 14:00:00,FIC Trading,6954304.41,10599770.58,-3645466.17
2026-06-08 15:00:00,FIC Trading,7407185.22,18643795.29,-11236610.07
2026-06-08 16:00:00,FIC Trading,7632927.47,10438828.27,-2805900.8
2026-06-08 17:00:00,FIC Trading,3424522.0,3434178.18,-9656.180000000168
2026-06-08 18:00:00,FIC Trading,3622506.94,5097525.88,-1475018.94
2026-06-08 19:00:00,FIC Trading,3254315.92,6761481.29,-3507165.37
2026-06-08 20:00:00,FIC Trading,3535688.48,12280682.08,-8744993.6
2026-06-08 21:00:00,FIC Trading,11838225.06,3597754.67,8240470.390000001
2026-06-08 22:00:00,FIC Trading,2861975.88,3290562.5,-428586.6200000001
2026-06-08 23:00:00,FIC Trading,1158191.69,828892.07,329299.62
2026-06-09 00:00:00,FIC Trading,231496.47,287157.17,-55660.69999999998
2026-06-09 01:00:00,FIC Trading,175142.58,222622.56,-47479.98000000001
2026-06-09 02:00:00,FIC Trading,210159.03,283856.32,-73697.29000000001
2026-06-09 03:00:00,FIC Trading,241760.44,146603.36,95157.08000000002
2026-06-09 04:00:00,FIC Trading,222456.87,322629.21,-100172.34000000003
2026-06-09 05:00:00,FIC Trading,227279.43,2693335.2,-2466055.77
2026-06-09 06:00:00,FIC Trading,855940.32,782868.62,73071.69999999995
2026-06-09 07:00:00,FIC Trading,2546160.15,4838266.38,-2292106.23
2026-06-09 08:00:00,FIC Trading,6260650.04,4895003.15,1365646.8899999997
2026-06-09 09:00:00,FIC Trading,9287592.53,8389864.71,897727.8199999984
2026-06-09 10:00:00,FIC Trading,5168423.42,5827940.13,-659516.71
2026-06-09 11:00:00,FIC Trading,2456909.39,2865223.92,-408314.5299999998
2026-06-09 12:00:00,FIC Trading,2989452.65,3971647.29,-982194.6400000001
2026-06-09 13:00:00,FIC Trading,2517026.93,3673452.48,-1156425.5499999998
2026-06-09 14:00:00,FIC Trading,3366582.79,5454380.46,-2087797.67
2026-06-09 15:00:00,FIC Trading,9787830.89,15905230.08,-6117399.1899999995
2026-06-09 16:00:00,FIC Trading,5341717.39,6121283.67,-779566.2800000003
2026-06-09 17:00:00,FIC Trading,2939051.59,2475077.4,463974.18999999994
2026-06-09 18:00:00,FIC Trading,5255067.63,2923848.68,2331218.9499999997
2026-06-09 19:00:00,FIC Trading,5183977.34,3408540.03,1775437.31
2026-06-09 20:00:00,FIC Trading,4179508.5,3339884.87,839623.6299999999
2026-06-09 21:00:00,FIC Trading,10301170.48,4444912.47,5856258.010000001
2026-06-09 22:00:00,FIC Trading,1593122.19,2641112.04,-1047989.8500000001
2026-06-09 23:00:00,FIC Trading,1046269.84,1590254.5,-543984.66
2026-06-10 00:00:00,FIC Trading,120792.51,299145.32,-178352.81
2026-06-10 01:00:00,FIC Trading,257250.85,294412.28,-37161.43000000002
2026-06-10 02:00:00,FIC Trading,186970.01,175568.73,11401.279999999999
2026-06-10 03:00:00,FIC Trading,311929.58,327364.98,-15435.399999999965
2026-06-10 04:00:00,FIC Trading,236860.51,397742.95,-160882.44
2026-06-10 05:00:00,FIC Trading,474453.64,348231.96,126221.68
2026-06-10 06:00:00,FIC Trading,622646.97,860555.85,-237908.88
2026-06-10 07:00:00,FIC Trading,1359433.72,1570406.12,-210972.40000000014
2026-06-10 08:00:00,FIC Trading,5929245.19,8094110.03,-2164864.84
2026-06-10 09:00:00,FIC Trading,6642700.42,13881016.52,-7238316.1
2026-06-10 10:00:00,FIC Trading,2902319.09,6300331.25,-3398012.16
2026-06-10 11:00:00,FIC Trading,1801522.06,2171260.23,-369738.1699999999
2026-06-10 12:00:00,FIC Trading,1374700.05,1724352.08,-349652.03
2026-06-10 13:00:00,FIC Trading,6036762.91,3100775.43,2935987.48
2026-06-10 14:00:00,FIC Trading,8308469.05,5863868.8,2444600.25
2026-06-10 15:00:00,FIC Trading,7134869.89,10366983.42,-3232113.5300000003
